H NUM   Z    A    ISOM ABUNDNACE_MF  ISOTP
  594    56. 132.   1   1.18590E-11  BA132
  595    56. 133.   1   5.62673E-25  BA133
  596    56. 134.   1   2.87526E-10  BA134
  597    56. 135.   1   7.90035E-10  BA135
  598    56. 136.   1   9.48134E-10  BA136
  599    56. 137.   1   1.36607E-09  BA137
  600    56. 138.   1   8.78390E-09  BA138
  601    56. 139.   1   8.04802E-25  BA139
  602    56. 140.   1   1.00000E-99  BA140
  603    56. 141.   1   1.00000E-99  BA141
  604    56. 142.   1   1.00000E-99  BA142
  605    57. 127.   1   1.00000E-99  LA127
  606    57. 128.   1   1.00000E-99  LA128
  607    57. 129.   1   1.00000E-99  LA129
  608    57. 130.   1   1.00000E-99  LA130
  609    57. 131.   1   1.00000E-99  LA131
  610    57. 132.   1   1.00000E-99  LA132
  611    57. 133.   1   1.00000E-99  LA133
  612    57. 134.   1   1.00000E-99  LA134
  613    57. 135.   1   1.00000E-99  LA135
  614    57. 136.   1   1.00000E-99  LA136
  615    57. 137.   1   1.51857E-25  LA137
  616    57. 138.   1   1.00748E-12  LA138
  617    57. 139.   1   1.12439E-09  LA139
  618    57. 140.   1   5.27868E-24  LA140
  619    57. 141.   1   1.00000E-99  LA141
  620    57. 142.   1   1.00000E-99  LA142
  621    57. 143.   1   1.00000E-99  LA143
  622    58. 130.   1   1.00000E-99  CE130
  623    58. 131.   1   1.00000E-99  CE131
  624    58. 132.   1   1.00000E-99  CE132
  625    58. 133.   1   1.00000E-99  CE133
  626    58. 134.   1   1.00000E-99  CE134
  627    58. 135.   1   1.00000E-99  CE135
  628    58. 136.   1   5.77228E-12  CE136
  629    58. 137.   1   1.50638E-25  CE137
  630    58. 138.   1   7.90402E-12  CE138
  631    58. 139.   1   1.88683E-25  CE139
  632    58. 140.   1   2.82564E-09  CE140
  633    58. 141.   1   3.32680E-24  CE141
  634    58. 142.   1   3.60126E-10  CE142
  635    58. 143.   1   1.05403E-24  CE143
  636    58. 144.   1   1.00000E-99  CE144
  637    58. 145.   1   1.00000E-99  CE145
  638    58. 146.   1   1.00000E-99  CE146
  639    59. 133.   1   1.00000E-99  PR133
  640    59. 134.   1   1.00000E-99  PR134
  641    59. 135.   1   1.00000E-99  PR135
  642    59. 136.   1   1.00000E-99  PR136
  643    59. 137.   1   1.00000E-99  PR137
  644    59. 138.   1   1.00000E-99  PR138
  645    59. 139.   1   1.00000E-99  PR139
  646    59. 140.   1   1.00000E-99  PR140
  647    59. 141.   1   4.34025E-10  PR141
  648    59. 142.   1   7.47561E-24  PR142
  649    59. 143.   1   2.78664E-25  PR143
  650    59. 144.   1   1.00000E-99  PR144
  651    59. 145.   1   1.00000E-99  PR145
  652    59. 146.   1   1.00000E-99  PR146
  653    59. 147.   1   1.00000E-99  PR147
  654    59. 148.   1   1.00000E-99  PR148
  655    59. 149.   1   1.00000E-99  PR149
  656    60. 134.   1   1.00000E-99  ND134
  657    60. 135.   1   1.00000E-99  ND135
  658    60. 136.   1   1.00000E-99  ND136
  659    60. 137.   1   1.00000E-99  ND137
  660    60. 138.   1   1.00000E-99  ND138
  661    60. 139.   1   1.00000E-99  ND139
  662    60. 140.   1   1.00000E-99  ND140
  663    60. 141.   1   1.00000E-99  ND141
  664    60. 142.   1   6.52399E-10  ND142
  665    60. 143.   1   2.94873E-10  ND143
  666    60. 144.   1   5.80473E-10  ND144
  667    60. 145.   1   2.03583E-10  ND145
  668    60. 146.   1   4.24051E-10  ND146
  669    60. 147.   1   4.44747E-24  ND147
  670    60. 148.   1   1.43704E-10  ND148
  671    60. 149.   1   4.92623E-25  ND149
  672    60. 150.   1   1.42601E-10  ND150
  673    60. 151.   1   9.67635E-26  ND151
  674    60. 152.   1   1.00000E-99  ND152
  675    61. 137.   1   1.00000E-99  PM137
  676    61. 138.   1   1.00000E-99  PM138
  677    61. 139.   1   1.00000E-99  PM139
  678    61. 140.   1   1.00000E-99  PM140
  679    61. 141.   1   1.00000E-99  PM141
  680    61. 142.   1   1.00000E-99  PM142
  681    61. 143.   1   1.00000E-99  PM143
  682    61. 144.   1   1.00000E-99  PM144
  683    61. 145.   1   1.00000E-99  PM145
  684    61. 146.   1   1.00000E-99  PM146
  685    61. 147.   1   1.62178E-25  PM147
  686    61. 148.   1   1.00000E-99  PM148
  687    61. 149.   1   2.20757E-24  PM149
  688    61. 150.   1   1.00000E-99  PM150
  689    61. 151.   1   3.22905E-24  PM151
  690    61. 152.   1   1.00000E-99  PM152
  691    61. 153.   1   1.00000E-99  PM153
  692    61. 154.   1   1.00000E-99  PM154
  693    62. 140.   1   1.00000E-99  SM140
  694    62. 141.   1   1.00000E-99  SM141
  695    62. 142.   1   1.00000E-99  SM142
  696    62. 143.   1   1.00000E-99  SM143
  697    62. 144.   1   2.71817E-11  SM144
  698    62. 145.   1   3.05085E-25  SM145
  699    62. 146.   1   1.00000E-99  SM146
  700    62. 147.   1   1.35367E-10  SM147
  701    62. 148.   1   1.02175E-10  SM148
  702    62. 149.   1   1.26461E-10  SM149
  703    62. 150.   1   6.79860E-11  SM150
  704    62. 151.   1   5.17309E-24  SM151
  705    62. 152.   1   2.49652E-10  SM152
  706    62. 153.   1   1.33611E-23  SM153
  707    62. 154.   1   2.15197E-10  SM154
  708    62. 155.   1   2.42793E-25  SM155
  709    62. 156.   1   1.00000E-99  SM156
  710    62. 157.   1   1.00000E-99  SM157
  711    62. 158.   1   1.00000E-99  SM158
  712    63. 143.   1   1.00000E-99  EU143
  713    63. 144.   1   1.00000E-99  EU144
  714    63. 145.   1   1.00000E-99  EU145
  715    63. 146.   1   1.00000E-99  EU146
  716    63. 147.   1   1.00000E-99  EU147
  717    63. 148.   1   1.00000E-99  EU148
  718    63. 149.   1   1.00000E-99  EU149
  719    63. 150.   1   1.00000E-99  EU150
  720    63. 151.   1   1.43480E-10  EU151
  721    63. 152.   1   9.22871E-23  EU152
  722    63. 153.   1   1.58699E-10  EU153
  723    63. 154.   1   6.00487E-23  EU154
  724    63. 155.   1   6.00154E-24  EU155
  725    63. 156.   1   1.00000E-99  EU156
  726    63. 157.   1   1.00000E-99  EU157
  727    63. 158.   1   1.00000E-99  EU158
  728    63. 159.   1   1.00000E-99  EU159
  729    64. 144.   1   1.00000E-99  GD144
  730    64. 145.   1   1.00000E-99  GD145
  731    64. 146.   1   1.00000E-99  GD146
  732    64. 147.   1   1.00000E-99  GD147
  733    64. 148.   1   1.00000E-99  GD148
  734    64. 149.   1   1.00000E-99  GD149
  735    64. 150.   1   1.00000E-99  GD150
  736    64. 151.   1   1.00000E-99  GD151
  737    64. 152.   1   2.44017E-12  GD152
  738    64. 153.   1   4.12948E-25  GD153
  739    64. 154.   1   2.65737E-11  GD154
  740    64. 155.   1   1.81503E-10  GD155
  741    64. 156.   1   2.52616E-10  GD156
  742    64. 157.   1   1.94428E-10  GD157
  743    64. 158.   1   3.10464E-10  GD158
  744    64. 159.   1   9.06643E-24  GD159
  745    64. 160.   1   2.76780E-10  GD160
  746    64. 161.   1   5.11514E-26  GD161
  747    64. 162.   1   1.00000E-99  GD162
  748    65. 147.   1   1.00000E-99  TB147
  749    65. 148.   1   1.00000E-99  TB148
  750    65. 149.   1   1.00000E-99  TB149
  751    65. 150.   1   1.00000E-99  TB150
  752    65. 151.   1   1.00000E-99  TB151
  753    65. 152.   1   1.00000E-99  TB152
  754    65. 153.   1   1.00000E-99  TB153
  755    65. 154.   1   1.00000E-99  TB154
  756    65. 155.   1   1.00000E-99  TB155
  757    65. 156.   1   1.00000E-99  TB156
  758    65. 157.   1   4.11999E-23  TB157
  759    65. 158.   1   1.55530E-27  TB158
  760    65. 159.   1   1.81841E-10  TB159
  761    65. 160.   1   4.08249E-23  TB160
  762    65. 161.   1   7.32744E-24  TB161
  763    65. 162.   1   1.00000E-99  TB162
  764    65. 163.   1   1.00000E-99  TB163
  765    65. 164.   1   1.00000E-99  TB164
  766    65. 165.   1   1.00000E-99  TB165
  767    66. 148.   1   1.00000E-99  DY148
  768    66. 149.   1   1.00000E-99  DY149
  769    66. 150.   1   1.00000E-99  DY150
  770    66. 151.   1   1.00000E-99  DY151
  771    66. 152.   1   1.00000E-99  DY152
  772    66. 153.   1   1.00000E-99  DY153
  773    66. 154.   1   1.00000E-99  DY154
  774    66. 155.   1   1.00000E-99  DY155
  775    66. 156.   1   7.23782E-13  DY156
  776    66. 157.   1   7.83656E-26  DY157
  777    66. 158.   1   1.25668E-12  DY158
  778    66. 159.   1   2.06832E-25  DY159
  779    66. 160.   1   3.10192E-11  DY160
  780    66. 161.   1   2.52239E-10  DY161
  781    66. 162.   1   3.42390E-10  DY162
  782    66. 163.   1   3.36265E-10  DY163
  783    66. 164.   1   3.83031E-10  DY164
  784    66. 165.   1   2.38926E-24  DY165
  785    66. 166.   1   1.00000E-99  DY166
  786    66. 167.   1   1.00000E-99  DY167
  787    66. 168.   1   1.00000E-99  DY168
  788    67. 153.   1   1.00000E-99  HO153
  789    67. 154.   1   1.00000E-99  HO154
  790    67. 155.   1   1.00000E-99  HO155
  791    67. 156.   1   1.00000E-99  HO156
  792    67. 157.   1   1.00000E-99  HO157
  793    67. 158.   1   1.00000E-99  HO158
  794    67. 159.   1   1.00000E-99  HO159
  795    67. 160.   1   1.00000E-99  HO160
  796    67. 161.   1   1.00000E-99  HO161
  797    67. 162.   1   1.00000E-99  HO162
  798    67. 163.   1   2.52936E-25  HO163
  799    67. 164.   1   1.00000E-99  HO164
  800    67. 165.   1   3.20464E-10  HO165
  801    67. 166.   1   5.15763E-23  HO166
  802    67. 167.   1   1.00000E-99  HO167
  803    67. 168.   1   1.00000E-99  HO168
  804    67. 169.   1   1.00000E-99  HO169
  805    68. 154.   1   1.00000E-99  ER154
  806    68. 155.   1   1.00000E-99  ER155
  807    68. 156.   1   1.00000E-99  ER156
  808    68. 157.   1   1.00000E-99  ER157
  809    68. 158.   1   1.00000E-99  ER158
  810    68. 159.   1   1.00000E-99  ER159
  811    68. 160.   1   1.00000E-99  ER160
  812    68. 161.   1   1.00000E-99  ER161
  813    68. 162.   1   1.13379E-12  ER162
  814    68. 163.   1   3.47069E-26  ER163
  815    68. 164.   1   1.34802E-11  ER164
  816    68. 165.   1   1.20596E-24  ER165
  817    68. 166.   1   2.85018E-10  ER166
  818    68. 167.   1   1.95621E-10  ER167
  819    68. 168.   1   2.29920E-10  ER168
  820    68. 169.   1   8.98024E-24  ER169
  821    68. 170.   1   2.32657E-10  ER170
  822    68. 171.   1   3.26358E-24  ER171
  823    68. 172.   1   1.00000E-99  ER172
  824    68. 173.   1   1.00000E-99  ER173
  825    68. 174.   1   1.00000E-99  ER174
  826    68. 175.   1   1.00000E-99  ER175
  827    69. 159.   1   1.00000E-99  TM159
  828    69. 160.   1   1.00000E-99  TM160
  829    69. 161.   1   1.00000E-99  TM161
  830    69. 162.   1   1.00000E-99  TM162
  831    69. 163.   1   1.00000E-99  TM163
  832    69. 164.   1   1.00000E-99  TM164
  833    69. 165.   1   1.00000E-99  TM165
  834    69. 166.   1   1.00000E-99  TM166
  835    69. 167.   1   1.00000E-99  TM167
  836    69. 168.   1   1.00000E-99  TM168
  837    69. 169.   1   1.01434E-10  TM169
  838    69. 170.   1   2.10318E-23  TM170
  839    69. 171.   1   3.94952E-24  TM171
  840    69. 172.   1   1.00000E-99  TM172
  841    69. 173.   1   1.00000E-99  TM173
  842    69. 174.   1   1.00000E-99  TM174
  843    69. 175.   1   1.00000E-99  TM175
  844    69. 176.   1   1.00000E-99  TM176
  845    70. 160.   1   1.00000E-99  YB160
  846    70. 161.   1   1.00000E-99  YB161
  847    70. 162.   1   1.00000E-99  YB162
  848    70. 163.   1   1.00000E-99  YB163
  849    70. 164.   1   1.00000E-99  YB164
  850    70. 165.   1   1.00000E-99  YB165
  851    70. 166.   1   1.00000E-99  YB166
  852    70. 167.   1   1.00000E-99  YB167
  853    70. 168.   1   1.57597E-12  YB168
  854    70. 169.   1   2.41537E-25  YB169
  855    70. 170.   1   3.72922E-11  YB170
  856    70. 171.   1   1.76206E-10  YB171
  857    70. 172.   1   2.70943E-10  YB172
  858    70. 173.   1   2.01361E-10  YB173
  859    70. 174.   1   3.99651E-10  YB174
  860    70. 175.   1   6.97277E-24  YB175
  861    70. 176.   1   1.62054E-10  YB176
  862    70. 177.   1   4.27570E-25  YB177
  863    70. 178.   1   1.00000E-99  YB178
  864    70. 179.   1   1.00000E-99  YB179
  865    70. 180.   1   1.00000E-99  YB180
  866    71. 165.   1   1.00000E-99  LU165
  867    71. 166.   1   1.00000E-99  LU166
  868    71. 167.   1   1.00000E-99  LU167
  869    71. 168.   1   1.00000E-99  LU168
  870    71. 169.   1   1.00000E-99  LU169
  871    71. 170.   1   1.00000E-99  LU170
  872    71. 171.   1   1.00000E-99  LU171
  873    71. 172.   1   1.00000E-99  LU172
  874    71. 173.   1   1.00000E-99  LU173
  875    71. 174.   1   1.00000E-99  LU174
  876    71. 175.   1   1.17480E-10  LU175
  877    71. 176.   1   3.13401E-12  LU176
  878    71. 177.   1   2.58124E-24  LU177
  879    71. 178.   1   1.00000E-99  LU178
  880    71. 179.   1   1.00000E-99  LU179
  881    71. 180.   1   1.00000E-99  LU180
  882    71. 181.   1   1.00000E-99  LU181
  883    71. 182.   1   1.00000E-99  LU182
  884    72. 166.   1   1.00000E-99  HF166
  885    72. 167.   1   1.00000E-99  HF167
  886    72. 168.   1   1.00000E-99  HF168
  887    72. 169.   1   1.00000E-99  HF169
  888    72. 170.   1   1.00000E-99  HF170
  889    72. 171.   1   1.00000E-99  HF171
  890    72. 172.   1   1.00000E-99  HF172
  891    72. 173.   1   1.00000E-99  HF173
  892    72. 174.   1   1.28339E-12  HF174
  893    72. 175.   1   1.66430E-25  HF175
  894    72. 176.   1   4.20711E-11  HF176
  895    72. 177.   1   1.49871E-10  HF177
  896    72. 178.   1   2.21118E-10  HF178
  897    72. 179.   1   1.11021E-10  HF179
  898    72. 180.   1   2.87526E-10  HF180
  899    72. 181.   1   4.53000E-24  HF181
  900    72. 182.   1   1.00000E-99  HF182
  901    72. 183.   1   1.00000E-99  HF183
  902    72. 184.   1   1.00000E-99  HF184
  903    72. 185.   1   1.00000E-99  HF185
  904    73. 169.   1   1.00000E-99  TA169
  905    73. 170.   1   1.00000E-99  TA170
  906    73. 171.   1   1.00000E-99  TA171
  907    73. 172.   1   1.00000E-99  TA172
  908    73. 173.   1   1.00000E-99  TA173
  909    73. 174.   1   1.00000E-99  TA174
  910    73. 175.   1   1.00000E-99  TA175
  911    73. 176.   1   1.00000E-99  TA176
  912    73. 177.   1   1.00000E-99  TA177
  913    73. 178.   1   1.00000E-99  TA178
  914    73. 179.   1   1.00000E-99  TA179
  915    73. 180.   1   8.98407E-15  TA180
  916    73. 181.   1   7.34379E-11  TA181
  917    73. 182.   1   1.06485E-23  TA182
  918    73. 183.   1   1.00000E-99  TA183
  919    73. 184.   1   1.00000E-99  TA184
  920    73. 185.   1   1.00000E-99  TA185
  921    73. 186.   1   1.00000E-99  TA186
  922    74. 172.   1   1.00000E-99  W 172
  923    74. 173.   1   1.00000E-99  W 173
  924    74. 174.   1   1.00000E-99  W 174
  925    74. 175.   1   1.00000E-99  W 175
  926    74. 176.   1   1.00000E-99  W 176
  927    74. 177.   1   1.00000E-99  W 177
  928    74. 178.   1   1.00000E-99  W 178
  929    74. 179.   1   1.00000E-99  W 179
  930    74. 180.   1   1.66734E-12  W 180
  931    74. 181.   1   1.54246E-25  W 181
  932    74. 182.   1   3.72896E-10  W 182
  933    74. 183.   1   2.02533E-10  W 183
  934    74. 184.   1   4.35946E-10  W 184
  935    74. 185.   1   1.53397E-23  W 185
  936    74. 186.   1   4.08811E-10  W 186
  937    74. 187.   1   9.15702E-24  W 187
  938    74. 188.   1   1.00000E-99  W 188
  939    74. 189.   1   1.00000E-99  W 189
  940    74. 190.   1   1.00000E-99  W 190
  941    75. 175.   1   1.00000E-99  RE175
  942    75. 176.   1   1.00000E-99  RE176
  943    75. 177.   1   1.00000E-99  RE177
  944    75. 178.   1   1.00000E-99  RE178
  945    75. 179.   1   1.00000E-99  RE179
  946    75. 180.   1   1.00000E-99  RE180
  947    75. 181.   1   1.00000E-99  RE181
  948    75. 182.   1   1.00000E-99  RE182
  949    75. 183.   1   1.00000E-99  RE183
  950    75. 184.   1   1.00000E-99  RE184
  951    75. 185.   1   5.36020E-11  RE185
  952    75. 186.   1   8.64204E-24  RE186
  953    75. 187.   1   1.19323E-10  RE187
  954    75. 188.   1   1.50344E-23  RE188
  955    75. 189.   1   1.00000E-99  RE189
  956    75. 190.   1   1.00000E-99  RE190
  957    75. 191.   1   1.00000E-99  RE191
  958    76. 179.   1   1.00000E-99  OS179
  959    76. 180.   1   1.00000E-99  OS180
  960    76. 181.   1   1.00000E-99  OS181
  961    76. 182.   1   1.00000E-99  OS182
  962    76. 183.   1   1.00000E-99  OS183
  963    76. 184.   1   6.16280E-13  OS184
  964    76. 185.   1   4.96198E-26  OS185
  965    76. 186.   1   5.00963E-11  OS186
  966    76. 187.   1   5.20042E-11  OS187
  967    76. 188.   1   4.22536E-10  OS188
  968    76. 189.   1   5.17906E-10  OS189
  969    76. 190.   1   8.46696E-10  OS190
  970    76. 191.   1   2.86523E-23  OS191
  971    76. 192.   1   1.32883E-09  OS192
  972    76. 193.   1   2.19997E-23  OS193
  973    76. 194.   1   1.00000E-99  OS194
  974    76. 195.   1   1.00000E-99  OS195
  975    76. 196.   1   1.00000E-99  OS196
  976    77. 181.   1   1.00000E-99  IR181
  977    77. 182.   1   1.00000E-99  IR182
  978    77. 183.   1   1.00000E-99  IR183
  979    77. 184.   1   1.00000E-99  IR184
  980    77. 185.   1   1.00000E-99  IR185
  981    77. 186.   1   1.00000E-99  IR186
  982    77. 187.   1   1.00000E-99  IR187
  983    77. 188.   1   1.00000E-99  IR188
  984    77. 189.   1   1.00000E-99  IR189
  985    77. 190.   1   1.00000E-99  IR190
  986    77. 191.   1   1.02497E-09  IR191
  987    77. 192.   1   2.33769E-22  IR192
  988    77. 193.   1   1.74307E-09  IR193
  989    77. 194.   1   1.89229E-22  IR194
  990    77. 195.   1   1.00000E-99  IR195
  991    77. 196.   1   1.00000E-99  IR196
  992    77. 197.   1   1.00000E-99  IR197
  993    78. 184.   1   1.00000E-99  PT184
  994    78. 185.   1   1.00000E-99  PT185
  995    78. 186.   1   1.00000E-99  PT186
  996    78. 187.   1   1.00000E-99  PT187
  997    78. 188.   1   1.00000E-99  PT188
  998    78. 189.   1   1.00000E-99  PT189
  999    78. 190.   1   6.78691E-13  PT190
 1000    78. 191.   1   4.14633E-26  PT191
 1001    78. 192.   1   3.93704E-11  PT192
 1002    78. 193.   1   2.75268E-24  PT193
 1003    78. 194.   1   1.67562E-09  PT194
 1004    78. 195.   1   1.72843E-09  PT195
 1005    78. 196.   1   1.29619E-09  PT196
 1006    78. 197.   1   2.16778E-23  PT197
 1007    78. 198.   1   3.71608E-10  PT198
 1008    78. 199.   1   2.88636E-25  PT199
 1009    78. 200.   1   1.00000E-99  PT200
 1010    78. 201.   1   1.00000E-99  PT201
 1011    78. 202.   1   1.00000E-99  PT202
 1012    79. 185.   1   1.00000E-99  AU185
 1013    79. 186.   1   1.00000E-99  AU186
 1014    79. 187.   1   1.00000E-99  AU187
 1015    79. 188.   1   1.00000E-99  AU188
 1016    79. 189.   1   1.00000E-99  AU189
 1017    79. 190.   1   1.00000E-99  AU190
 1018    79. 191.   1   1.00000E-99  AU191
 1019    79. 192.   1   1.00000E-99  AU192
 1020    79. 193.   1   1.00000E-99  AU193
 1021    79. 194.   1   1.00000E-99  AU194
 1022    79. 195.   1   1.00000E-99  AU195
 1023    79. 196.   1   1.00000E-99  AU196
 1024    79. 197.   1   1.20993E-09  AU197
 1025    79. 198.   1   1.12153E-22  AU198
 1026    79. 199.   1   4.55382E-24  AU199
 1027    79. 200.   1   1.00000E-99  AU200
 1028    79. 201.   1   1.00000E-99  AU201
 1029    79. 202.   1   1.00000E-99  AU202
 1030    79. 203.   1   1.00000E-99  AU203
 1031    80. 189.   1   1.00000E-99  HG189
 1032    80. 190.   1   1.00000E-99  HG190
 1033    80. 191.   1   1.00000E-99  HG191
 1034    80. 192.   1   1.00000E-99  HG192
 1035    80. 193.   1   1.00000E-99  HG193
 1036    80. 194.   1   1.00000E-99  HG194
 1037    80. 195.   1   1.00000E-99  HG195
 1038    80. 196.   1   2.43495E-12  HG196
 1039    80. 197.   1   6.42325E-26  HG197
 1040    80. 198.   1   1.59797E-10  HG198
 1041    80. 199.   1   2.71857E-10  HG199
 1042    80. 200.   1   3.73992E-10  HG200
 1043    80. 201.   1   2.14506E-10  HG201
 1044    80. 202.   1   4.88405E-10  HG202
 1045    80. 203.   1   3.42931E-24  HG203
 1046    80. 204.   1   1.13388E-10  HG204
 1047    80. 205.   1   5.42729E-27  HG205
 1048    80. 206.   1   1.00000E-99  HG206
 1049    80. 207.   1   1.00000E-99  HG207
 1050    80. 208.   1   1.00000E-99  HG208
 1051    81. 192.   1   1.00000E-99  TL192
 1052    81. 193.   1   1.00000E-99  TL193
 1053    81. 194.   1   1.00000E-99  TL194
 1054    81. 195.   1   1.00000E-99  TL195
 1055    81. 196.   1   1.00000E-99  TL196
 1056    81. 197.   1   1.00000E-99  TL197
 1057    81. 198.   1   1.00000E-99  TL198
 1058    81. 199.   1   1.00000E-99  TL199
 1059    81. 200.   1   1.00000E-99  TL200
 1060    81. 201.   1   1.00000E-99  TL201
 1061    81. 202.   1   1.00000E-99  TL202
 1062    81. 203.   1   2.85737E-10  TL203
 1063    81. 204.   1   5.60289E-24  TL204
 1064    81. 205.   1   6.88796E-10  TL205
 1065    81. 206.   1   2.76527E-26  TL206
 1066    81. 207.   1   1.00000E-99  TL207
 1067    81. 208.   1   1.00000E-99  TL208
 1068    81. 209.   1   1.00000E-99  TL209
 1069    81. 210.   1   1.00000E-99  TL210
 1070    82. 193.   1   1.00000E-99  PB193
 1071    82. 194.   1   1.00000E-99  PB194
 1072    82. 195.   1   1.00000E-99  PB195
 1073    82. 196.   1   1.00000E-99  PB196
 1074    82. 197.   1   1.00000E-99  PB197
 1075    82. 198.   1   1.00000E-99  PB198
 1076    82. 199.   1   1.00000E-99  PB199
 1077    82. 200.   1   1.00000E-99  PB200
 1078    82. 201.   1   1.00000E-99  PB201
 1079    82. 202.   1   1.00000E-99  PB202
 1080    82. 203.   1   1.00000E-99  PB203
 1081    82. 204.   1   2.42677E-10  PB204
 1082    82. 205.   1   3.80727E-24  PB205
 1083    82. 208.   1   7.32730E-09  PB208
 1084    82. 209.   1   5.77109E-27  PB209
 1085    82. 210.   1   1.00000E-99  PB210
 1086    82. 211.   1   1.00000E-99  PB211
 1087    83. 202.   1   1.00000E-99  BI202
 1088    83. 203.   1   1.00000E-99  BI203
 1089    83. 204.   1   1.00000E-99  BI204
 1090    83. 205.   1   1.00000E-99  BI205
 1091    83. 206.   1   1.00000E-99  BI206
 1092    83. 207.   1   1.00000E-99  BI207
 1093    83. 208.   1   1.00000E-99  BI208
 1094    83. 209.   1   5.60327E-10  BI209
 1095    83. 210.   1   3.46636E-25  BI210
 1096    84. 204.   1   1.00000E-99  PO204
 1097    84. 205.   1   1.00000E-99  PO205
 1098    84. 206.   1   1.00000E-99  PO206
 1099    84. 207.   1   1.00000E-99  PO207
 1100    84. 208.   1   1.00000E-99  PO208
 1101    84. 209.   1   1.00000E-99  PO209
 1102    13.  26.   2   4.19017E-13  AL*26
 1103    36.  85.   2   5.29055E-23  KR*85
 1104    48. 115.   2   1.21095E-24  CD*15
 1105    71. 176.   2   4.85171E-24  LU*76
 1106    73. 180.   2   1.00000E-99  TAg80
